	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
84_SUR	97.2110	97.7346	94.8606	97.4439	99.0897	94.9064	97.6296	98.6042	95.6014	96.4795	99.5852	99.3308	99.3925	98.5465	99.7756	97.8049	91.3605	97.6075	93.4615	98.7792	98.8518	90.5329	98.6154	99.4150	98.7341	99.2896	98.0532	97.7483	96.6293	99.0401	99.5355	99.3284	93.4284	97.9500	99.4719	98.9948	99.3303	89.9586	95.4313	97.1310	97.7788	95.0590	94.7011	97.2418	98.3870	90.9916	94.6055	87.6830	95.8894	99.5137	95.2024	96.8397	95.4029	90.1055	96.2672	98.3495	88.1410	95.2845	84.7288	83.9820	0.0000	75.2653	89.8668	47.7145	98.8369	97.4594	98.4674	98.4214	97.3357	98.3193	99.5116	98.0521	95.3634	93.7285	96.7498	99.0734	92.4045	97.8222	98.9976	99.0055	99.1763	99.1832	99.3028	99.1317	99.2410	95.6300	99.2069	98.3727	94.3302	98.8668	95.0366	95.2338	99.9701	96.1900	94.6671	95.7063	98.8531	98.3597	96.2887	95.9708	96.0815	95.6516	96.0202	96.6317	95.7364	96.3180	95.2602	97.2292	94.4396	91.4681	92.6097	94.1299	94.4575	93.6656	95.7351	92.5723	93.9276	95.3022	95.3858	95.8438	94.2326	95.3398	94.6882	95.9573	96.3181	96.3449	95.1441	94.3626	94.7499	98.6578	96.5111
85_DCM	98.5078	97.6541	98.0413	98.2378	98.2592	97.2777	97.9802	97.7051	98.8170	98.8361	99.4330	99.4579	99.1656	99.1675	99.5855	99.4748	98.4916	98.9465	98.4411	99.2322	99.3102	98.3146	99.2980	99.3805	99.3389	99.4048	99.3604	99.0828	99.1733	99.4310	99.2448	99.4206	98.4332	99.1799	99.4916	99.3019	99.1478	96.6448	98.4531	98.8854	98.8777	97.0546	97.3181	98.3631	97.6068	93.6941	97.2527	96.0244	98.4425	99.0900	97.3017	98.8981	98.2636	94.8408	98.8250	98.6632	92.6389	98.3579	82.0922	79.4538	75.2653	0.0000	82.8802	56.0798	99.0567	98.4187	99.1760	98.7035	98.0061	98.8551	99.3073	99.0699	98.3516	97.8860	98.8341	99.2104	97.5004	99.1397	99.2040	99.2887	99.3047	99.2828	99.3172	99.3412	98.8740	97.6934	99.1849	98.5746	97.0580	99.1655	95.5896	96.0568	99.9878	95.9038	95.2993	96.1695	98.4102	96.9012	95.6199	95.3272	96.3767	93.5574	95.3528	96.4793	93.5812	95.3781	95.0476	96.8649	93.4562	91.9361	93.0832	91.4762	91.3073	92.5081	93.0292	92.9044	92.2840	92.4328	92.9470	93.9053	92.7500	90.7526	90.7625	94.6179	93.7625	93.0133	94.3222	94.3696	93.0622	98.1910	94.9225
85_MES	98.5983	98.0231	97.1840	98.3073	98.6736	96.0445	98.1028	98.8604	97.0389	98.1359	99.3067	99.1086	98.6674	98.6578	99.6561	98.2457	90.7999	97.7815	93.2977	98.8599	98.8539	93.0516	98.8550	99.1448	98.8177	98.7955	98.1684	98.0335	97.5281	99.0375	99.0577	98.9976	88.9891	98.2683	99.1301	98.3403	98.9103	87.4589	96.8856	97.7195	98.2082	96.5618	96.4961	97.7241	98.1742	84.2227	95.5594	84.9941	96.6775	98.6607	88.9745	97.4179	96.5685	84.9354	96.9980	97.9918	85.7570	96.8350	93.9025	92.8476	89.8668	82.8802	0.0000	84.0505	98.6745	92.9245	96.7427	97.9603	93.8158	98.5475	99.2981	98.5355	96.7851	89.7013	97.9679	98.6839	88.4179	97.7371	98.1695	98.5101	98.7887	99.0143	99.0216	98.9387	98.0671	92.1204	98.9870	97.2154	92.4140	99.1446	96.3876	94.5780	99.9774	97.4703	94.6552	97.8391	98.7795	98.6915	97.0808	96.7311	97.4594	96.5244	97.7943	97.0606	94.0119	97.7384	96.9040	98.7551	96.7655	94.5383	95.5116	96.0935	91.1650	96.4989	97.7437	96.3092	95.6389	97.1621	97.1545	95.8117	92.7836	94.4255	93.0478	96.5117	96.3383	96.1632	96.8274	94.8134	96.9952	98.8195	97.5092
85_SUR	97.8800	97.7622	96.8104	97.5997	98.7257	95.3410	97.5399	98.6914	96.0901	97.3884	99.2682	99.1204	99.1724	98.4451	99.6486	98.0240	95.6308	97.4040	96.1654	98.7400	98.7865	94.3408	98.6713	99.3287	98.3506	98.9092	97.8914	96.9469	96.7389	98.6952	99.2346	98.8876	96.2883	97.8987	99.0181	98.3578	99.0500	93.0593	95.8006	97.5295	98.0412	95.6597	95.6749	97.7505	98.1015	90.5525	94.9852	91.2674	96.2353	99.2006	95.9718	97.1038	96.0981	92.2804	97.1808	98.1733	89.7368	96.2465	86.8523	89.3034	47.7145	56.0798	84.0505	0.0000	98.7697	97.5805	98.5018	98.5544	98.0473	98.6768	99.3550	98.4564	96.5129	94.5154	97.9187	99.0045	95.3095	98.0521	98.9109	98.7076	98.9056	99.0392	99.4038	98.8781	98.8855	96.2638	99.0772	98.0156	96.1371	98.7041	95.6708	95.6370	99.9889	96.4246	94.5291	96.3096	98.8153	98.4183	95.7073	95.4931	96.2705	94.5063	95.5594	96.5672	94.1543	96.1706	95.3233	97.5520	93.6530	90.1872	91.7095	92.3812	92.1116	92.9295	93.4823	92.3108	90.9667	93.0457	93.3895	94.5224	93.1832	93.0200	92.1246	95.0763	95.0812	94.4261	94.3916	93.9912	94.1256	98.7912	95.1080
100_DCM	97.1668	89.3793	94.5334	95.4078	91.2108	89.1308	93.5200	91.3621	95.5008	97.9061	94.8464	96.0855	94.4506	96.0857	96.6103	97.3989	98.1597	93.9122	97.7738	94.9990	95.0171	98.1397	95.3706	94.5953	95.5296	91.9127	95.2769	95.3707	95.2515	94.7640	89.2424	92.7236	98.7083	93.2183	93.9614	93.7198	91.1537	98.3704	91.7701	92.8093	92.5978	91.1736	91.8100	97.9461	86.2478	96.7563	87.2259	98.0184	85.6935	86.1246	93.2280	92.5381	90.8842	98.0162	92.9817	88.5966	96.8898	90.1082	98.1569	98.7310	98.8369	99.0567	98.6745	98.7697	0.0000	95.5034	85.1889	85.4638	89.2276	86.6694	88.7677	91.2824	53.4946	94.2917	76.6792	85.4704	95.1849	88.8603	87.3309	88.9235	85.8134	90.0088	93.3720	92.5109	86.8680	95.9656	90.3360	90.5023	96.4492	93.0169	95.9424	96.3806	99.9875	98.5719	99.0688	98.4063	99.5480	99.6047	98.8410	98.7692	98.6430	98.9307	99.2269	99.2738	98.4801	99.2892	99.1702	99.5502	98.9680	98.5239	98.7177	98.8945	98.2832	98.9086	99.2403	98.9335	99.0465	99.0513	99.0642	99.3665	99.1781	99.2808	98.9806	99.4316	99.1458	98.9513	99.0727	98.5922	98.9356	99.4952	98.7321
100_MES	98.3587	97.4643	95.8103	97.5522	97.2464	94.6583	97.7222	97.5297	97.0306	97.5703	98.7440	98.5201	96.5667	97.9181	99.2925	98.8396	82.0652	97.6780	78.3492	98.5491	98.1245	82.0862	98.2508	97.2011	98.7007	97.8607	98.3216	98.4133	98.0253	98.8164	97.5252	98.0873	91.8678	98.0402	98.3855	98.1814	97.4925	88.6807	96.4436	95.9516	96.6178	95.8956	95.3072	97.5736	96.9197	87.2952	94.8158	91.1307	96.3936	96.0531	91.0084	97.7326	95.4429	91.3479	97.0558	96.6585	89.9468	96.2652	98.2643	98.4298	97.4594	98.4187	92.9245	97.5805	95.5034	0.0000	97.2508	94.2889	84.9237	96.3477	98.0364	97.0761	93.9584	72.7988	96.7944	96.8760	85.5623	97.1642	94.1056	97.7796	96.6555	97.4951	96.1267	97.9557	92.4874	78.9905	97.3136	88.1267	81.3053	97.8171	96.7369	94.6747	99.9956	98.4559	98.1442	97.6054	99.4708	99.3790	98.4407	97.9608	97.1948	98.6882	99.0317	98.6633	96.9032	98.9697	98.1236	99.3881	99.0147	97.4297	97.8946	98.5831	96.9432	98.8640	99.3090	98.8598	98.5063	99.1244	98.8585	98.9571	98.1615	98.7716	98.2140	99.0614	98.5620	98.9122	99.0642	97.4503	98.7890	99.2134	98.5938
100_SUR	97.2425	94.9144	94.3160	95.6757	96.3462	94.4396	94.8373	95.3882	93.4402	96.8225	94.7187	96.0862	97.9472	95.9600	96.8698	97.3631	96.8912	93.6736	97.8284	94.3855	93.8102	97.1258	94.0158	96.5416	92.4239	95.7810	91.6878	90.9824	93.0354	90.3241	93.1363	87.5844	97.7425	89.4241	93.8481	92.6497	93.6490	97.9733	92.5690	93.5368	93.9560	95.1096	94.8750	98.1130	93.8812	96.7029	93.1758	97.3664	89.6912	96.4332	93.1195	91.6248	90.9237	96.6271	92.5058	93.3737	96.4583	92.3790	97.5362	92.9091	98.4674	99.1760	96.7427	98.5018	85.1889	97.2508	0.0000	88.0641	82.4627	74.7388	75.1347	83.5878	79.9510	95.5765	39.1933	89.4448	91.2522	69.1039	94.3451	72.0619	82.7860	70.4368	97.2785	77.5400	96.3887	93.9216	84.2200	92.6470	95.2409	84.1213	96.9891	97.3051	99.9880	98.8140	99.0778	98.5820	99.6418	99.6682	98.9982	99.0624	98.6672	99.0666	99.3149	99.3479	99.0568	99.2382	98.2874	99.0745	98.7720	98.4104	98.5962	99.0919	98.6913	98.9157	99.3294	98.9321	99.0281	99.1766	99.1041	99.2770	98.8681	99.4455	99.2237	99.2186	98.9728	99.2544	98.9843	98.5614	98.7695	99.3343	98.7606
102_DCM	95.9470	92.3016	93.8866	93.1078	91.5467	91.6529	93.3269	94.5424	96.0016	97.3912	95.3114	94.9229	95.7078	94.8230	93.8823	94.5810	96.4917	91.8052	96.8421	92.2076	93.1319	97.6316	93.6044	94.7645	94.8618	93.8865	94.9435	95.5350	95.5746	95.4074	93.4961	93.5820	98.3802	94.4158	94.3774	94.3218	94.0977	96.1402	93.1420	92.6655	93.5028	91.4560	91.3564	92.1679	90.5129	95.2870	89.9096	97.0012	90.3041	91.0040	93.7833	93.2416	92.8700	97.0617	94.6251	92.3681	95.9574	92.8513	96.4349	97.4560	98.4214	98.7035	97.9603	98.5544	85.4638	94.2889	88.0641	0.0000	71.2223	58.2446	83.6377	86.3834	87.4815	95.9168	88.8958	93.9184	96.0172	93.3000	93.9653	92.6916	93.0782	93.1558	96.9380	94.8070	83.3566	95.5135	88.1909	85.9170	95.4548	93.7365	92.9611	94.1589	99.9908	97.4128	98.7796	97.4177	99.1016	99.3542	97.8364	97.5737	97.5690	97.9237	98.5659	98.7996	97.5623	98.6680	98.5461	99.1792	98.1082	97.1506	97.7289	97.8888	97.1503	97.9320	98.3610	97.9035	98.1133	98.0441	98.0189	98.8066	98.3215	98.7545	98.1143	98.8553	98.3901	97.9839	97.8704	97.0099	97.8724	99.2131	97.5208
102_MES	95.2753	93.4476	91.1623	93.6041	94.2595	92.1068	93.3545	95.0012	95.0204	95.6667	94.9174	94.9235	96.3457	94.2557	94.3136	94.8630	89.6605	92.1660	89.0870	92.4017	92.9957	90.8819	93.3734	95.8382	93.1946	95.3750	93.1907	93.6745	94.5085	93.7366	94.3291	91.9827	93.7504	92.8623	94.4857	94.0467	94.2566	90.0381	92.6310	93.2294	93.5993	92.0821	91.5009	95.2062	92.2226	89.4270	89.9278	91.4019	90.2854	95.4287	87.6304	91.9697	90.5289	91.4308	93.5473	92.6167	90.2012	92.2376	96.6715	97.3062	97.3357	98.0061	93.8158	98.0473	89.2276	84.9237	82.4627	71.2223	0.0000	55.7042	76.9390	80.3795	89.7523	82.9119	84.7845	94.0011	84.0917	88.3145	94.8779	89.3038	92.4966	89.5907	96.5665	92.3751	93.2312	84.8769	86.5409	91.1780	87.1017	90.7376	94.0025	93.7144	99.9782	97.5961	97.6718	96.0373	98.8558	99.0455	97.8617	97.1338	95.9112	97.6029	98.4538	98.3714	96.9268	97.9936	96.4099	98.3290	97.8591	96.5742	97.2554	98.0317	96.6060	98.2168	98.6809	97.9500	98.1402	98.4022	98.1113	98.5749	97.5935	98.4989	97.7813	98.3831	97.5411	98.3272	97.9517	96.5652	97.7237	99.0613	97.2867
102_SUR	95.3681	92.0697	91.5638	92.8207	93.1145	92.8994	92.4817	93.9227	94.6490	96.8538	93.3309	93.5509	96.8446	92.9170	92.3217	93.3773	95.0556	89.9818	97.2368	89.9566	90.7932	97.1343	91.3401	95.2409	91.3729	94.6257	91.4318	91.6877	93.2067	91.5225	93.0129	89.3674	98.6945	90.9577	92.9305	92.3003	93.0112	96.8688	92.2403	92.4541	92.8246	91.7396	91.0935	94.8694	90.5842	96.3033	89.8321	96.1816	88.2665	94.9964	92.8524	90.5309	90.4001	97.3192	93.0101	91.6193	95.3832	91.3582	96.7675	97.5334	98.3193	98.8551	98.5475	98.6768	86.6694	96.3477	74.7388	58.2446	55.7042	0.0000	66.5499	74.8095	87.0073	95.7184	78.5395	93.2029	94.2411	85.9293	95.5535	86.2221	90.6720	86.3289	97.6287	89.8712	92.5302	94.8541	81.2514	91.5285	95.4114	87.8269	93.8963	95.2393	99.9931	97.8690	98.8091	97.2046	99.2753	99.3902	98.2412	97.7080	97.2225	98.1647	98.6487	98.8078	97.8670	98.5825	98.5024	99.2519	98.3495	96.7794	97.8188	98.1056	97.8015	98.2299	98.5806	98.2265	98.3295	98.2991	98.1743	99.0963	98.7086	99.0039	98.5247	99.0649	98.7552	98.3727	98.2747	96.9866	98.2505	99.4257	98.0371
109_DCM	97.3222	93.9174	96.1486	95.6097	94.8985	95.2032	94.2861	94.0211	92.5330	95.1425	89.7081	91.9754	95.0946	92.0589	91.3973	93.1859	98.1808	89.0173	98.2004	89.2419	88.3830	98.7039	89.2100	90.4776	87.5649	91.1734	87.7242	87.2504	89.8133	86.4158	87.0847	81.3539	98.4666	84.3970	88.2030	87.9221	88.6302	98.8316	89.8183	90.3514	90.0068	93.4280	93.4273	97.8013	91.6462	98.1730	93.0215	98.4940	86.6312	92.5794	91.4067	87.6410	86.4095	98.9112	91.5322	90.9329	98.4221	90.8634	98.6595	98.9076	99.5116	99.3073	99.2981	99.3550	88.7677	98.0364	75.1347	83.6377	76.9390	66.5499	0.0000	59.4467	89.9970	98.6555	77.8576	89.0412	96.5510	77.4712	92.6188	76.9176	83.8006	77.1510	96.0055	82.5366	91.7544	97.8515	69.7798	90.6414	98.5393	78.3560	96.8853	97.5210	99.9863	98.9655	99.4741	99.0435	99.5341	99.7085	99.1819	99.1731	99.2808	99.1925	99.3763	99.4844	99.0034	99.4723	99.4585	99.6806	99.2095	98.9899	99.1244	99.1419	98.8768	99.1250	99.3044	99.1824	99.2317	99.1750	99.1854	99.5244	99.4074	99.4612	99.2040	99.5370	99.3598	99.1599	99.2282	99.0075	99.1877	99.6202	99.0693
109_SUR	96.6500	93.5311	91.4406	94.1266	95.3956	92.9810	92.9942	94.3665	87.1229	91.2280	85.6808	86.7179	94.0320	85.9913	86.5305	86.5400	94.8126	84.2376	95.5787	84.0429	82.9056	95.5310	83.7763	91.4596	82.3615	88.7478	83.1313	84.3331	85.5356	84.7193	86.9148	80.8677	95.9271	82.1231	84.9326	84.3991	87.0818	96.4283	84.3577	85.7686	85.7232	90.1639	88.7318	96.8023	91.5961	95.9431	88.6695	95.0080	85.7888	93.2163	88.6630	82.9410	79.7233	95.8884	87.2333	88.8212	94.7007	86.4510	98.2887	98.2821	98.0521	99.0699	98.5355	98.4564	91.2824	97.0761	83.5878	86.3834	80.3795	74.8095	59.4467	0.0000	90.6442	95.7175	85.7853	89.7588	91.6502	81.8460	93.8293	81.7006	87.0314	80.7214	95.7097	85.2597	92.8021	94.3198	70.8052	89.8190	94.2258	76.0593	96.7366	96.8174	99.9946	98.8381	99.0209	97.9121	99.5224	99.6558	98.8708	98.6275	97.7074	99.1269	99.2080	99.0441	98.4738	99.2163	98.7051	99.2943	98.9574	98.0190	98.5667	99.0560	98.6638	98.9081	99.3033	98.6403	99.1094	99.1563	98.8206	99.3951	99.1553	99.4102	99.2027	99.3845	99.0645	99.1883	98.9810	98.7534	99.0494	99.4813	98.8284
111_DCM	96.2173	90.7830	90.9257	94.1281	93.8866	88.6425	93.1545	92.3260	94.2698	95.3667	95.7850	96.3525	95.6717	95.4634	97.6450	97.3547	95.2637	93.3540	95.6738	95.1399	94.6967	94.1056	94.8305	95.2020	94.9670	93.8142	93.8886	94.2022	93.9004	94.1536	91.4602	92.8406	96.3498	92.4356	94.9827	94.0111	92.4013	95.5387	89.7231	91.5971	92.0235	91.3026	91.3676	97.1106	89.2228	93.1454	86.5907	91.5306	86.9839	88.9135	90.4320	91.0056	87.7173	93.8172	90.4356	88.9772	91.7767	87.7230	97.3459	97.3844	95.3634	98.3516	96.7851	96.5129	53.4946	93.9584	79.9510	87.4815	89.7523	87.0073	89.9970	90.6442	0.0000	89.5961	60.1596	84.3499	90.9398	86.5672	86.4442	87.4135	84.3629	86.8631	92.6424	90.1062	90.1790	92.1668	91.3654	88.3886	90.6771	90.9573	95.1308	95.1157	99.9838	98.1231	98.3298	97.2672	99.5053	99.5588	98.3551	98.1743	97.3744	98.5965	98.9283	98.6725	98.0271	98.8801	97.2714	99.1201	98.3466	96.5338	97.3864	98.6165	97.5768	98.5649	99.1753	97.8953	98.4337	98.9686	98.9420	99.2660	98.8650	99.2416	98.9861	99.3824	98.7242	98.9692	98.7464	97.4317	98.9005	99.4951	98.4040
111_MES	97.4846	97.5074	93.8798	97.8162	98.3751	94.2271	97.8126	98.5111	96.9139	95.9948	99.0133	98.3818	97.7140	97.8456	99.4917	98.2996	81.0147	97.5557	79.9167	98.4241	98.3666	82.3211	98.2609	98.5637	98.0516	98.4297	97.5479	97.5552	97.1073	98.6173	98.3921	98.0795	88.7850	97.6457	98.7793	98.4429	98.2629	85.1988	95.9325	96.7675	97.1072	95.3808	95.1944	97.9059	97.5985	84.4401	95.0371	82.4693	95.5643	97.9210	88.5514	95.3921	94.7289	87.1036	96.9206	96.9178	83.3646	95.2191	97.4227	97.9290	93.7285	97.8860	89.7013	94.5154	94.2917	72.7988	95.5765	95.9168	82.9119	95.7184	98.6555	95.7175	89.5961	0.0000	92.2265	97.0064	74.3737	91.9991	96.5329	94.8460	97.5177	97.8932	97.5402	98.0937	95.8404	77.2836	98.2159	94.0772	78.4102	96.8527	97.4652	95.1804	99.9907	98.4231	97.9448	97.6530	99.5268	99.3393	98.3134	97.6389	96.8610	98.1987	98.7209	98.6220	97.5585	98.1907	96.6117	99.2123	98.9716	95.3322	96.5370	98.2012	96.8403	98.3486	99.2282	97.6047	98.1256	99.1166	98.9070	99.0795	98.2115	98.8234	98.3916	99.1444	97.9300	99.1563	99.1650	95.5921	99.0520	99.3376	97.3317
111_SUR	97.1122	94.2609	94.2477	95.4751	95.9738	93.6846	94.5867	94.5421	94.9171	95.1406	94.8752	95.9523	97.7501	95.4790	97.0309	97.4238	94.9779	93.3852	97.2971	94.3723	93.5646	96.5020	93.8187	96.1130	92.4893	95.5234	91.6909	90.5072	92.3966	90.1491	92.5093	88.1614	96.9936	89.3713	94.0661	92.9324	93.0523	97.2143	92.3494	93.2484	93.0664	93.9413	93.9643	97.9025	92.8362	95.0692	92.1851	95.3358	87.9732	95.1686	92.3904	91.4556	90.1938	96.3432	92.1176	92.2145	93.4137	91.2183	98.2087	97.3401	96.7498	98.8341	97.9679	97.9187	76.6792	96.7944	39.1933	88.8958	84.7845	78.5395	77.8576	85.7853	60.1596	92.2265	0.0000	86.6966	91.2477	68.9299	92.6274	72.1039	80.4747	70.1859	95.9905	76.2422	95.6527	94.2808	84.8305	93.6905	94.8276	84.4557	96.8768	97.2655	99.9922	98.4002	99.0529	98.2880	99.6494	99.6613	98.6533	98.8660	98.5952	98.9931	99.1105	99.1176	98.7193	99.2570	97.8522	99.2672	99.0627	97.8834	98.3767	99.0389	98.6524	98.9477	99.2501	98.8038	98.6317	99.0646	99.1305	99.5296	99.2198	99.4440	99.2876	99.5262	98.8773	99.2102	99.2105	98.2082	99.2078	99.6345	98.8508
122_DCM	98.0739	95.2687	94.9533	96.8726	96.6613	93.9849	95.9291	95.3350	94.1362	93.9158	93.0529	95.2114	92.7807	94.7885	96.7542	97.5700	97.2309	93.5679	97.7126	95.2657	94.0562	97.6002	94.5026	93.7065	92.9770	90.0306	92.1109	92.4134	92.8831	91.6376	88.4016	90.8744	97.8654	91.1633	93.5160	92.4473	90.1897	97.4315	89.2853	91.8540	91.9559	93.5405	93.6713	98.4937	92.5872	94.5087	90.6568	97.0650	90.3743	87.1571	90.8008	90.2025	89.1757	95.7079	90.9109	90.7240	95.5630	91.1715	98.7201	98.8522	99.0734	99.2104	98.6839	99.0045	85.4704	96.8760	89.4448	93.9184	94.0011	93.2029	89.0412	89.7588	84.3499	97.0064	86.6966	0.0000	89.2851	64.5873	53.9342	67.8506	43.1270	65.7913	71.1636	72.9103	90.9317	95.4072	90.6654	89.3020	95.1643	87.6770	97.5633	97.6277	99.9956	99.0909	99.3007	98.4950	99.6956	99.7393	98.9822	98.8767	98.3104	99.2570	99.4081	99.2538	98.5380	99.4052	99.0559	99.5625	99.2463	98.7772	99.0045	99.3292	98.7110	99.3364	99.5175	99.1941	99.2748	99.3752	98.9847	99.5285	99.3267	99.4815	99.3331	99.5756	99.3329	99.3350	99.3437	98.8886	99.3884	99.6448	99.2046
122_MES	97.3365	97.3359	92.4342	97.2371	98.2178	94.1320	96.3786	97.7101	94.7404	94.3965	98.1003	97.4056	97.6919	96.2813	98.8921	97.1758	83.8335	95.8235	87.9134	97.2058	96.9727	85.6160	96.6867	97.9003	95.8394	96.8120	93.3392	95.2331	94.8503	96.8833	97.3759	96.1992	86.0030	94.6609	97.1728	96.8737	96.8937	81.4567	93.5107	93.2225	94.1437	93.4542	92.6847	97.2165	97.1053	82.8692	92.1511	77.2252	93.8612	97.5444	83.9640	93.9398	90.1335	81.8532	94.0472	95.5377	80.1879	92.8039	97.2033	97.3924	92.4045	97.5004	88.4179	95.3095	95.1849	85.5623	91.2522	96.0172	84.0917	94.2411	96.5510	91.6502	90.9398	74.3737	91.2477	89.2851	0.0000	82.3957	93.9166	86.6517	91.4516	90.8486	95.0706	92.3476	96.9221	79.5196	96.1692	93.6944	78.9332	92.8118	96.6237	93.8887	99.9877	98.0971	96.7225	97.1053	98.8523	99.0755	97.8064	97.2643	95.8351	98.0398	98.5379	98.2037	97.1640	97.9066	97.3271	98.9048	98.4379	95.3145	96.8219	98.4643	96.9379	98.6057	99.4107	98.2069	98.3211	99.0533	98.1427	98.6158	97.1875	98.4965	98.0979	98.6882	98.0046	99.1780	98.8313	96.1255	98.7307	99.0001	98.1589
122_SUR	96.8799	94.9190	91.8508	95.7871	96.9478	93.7591	95.0601	95.4194	91.7121	95.3128	92.1040	94.2471	96.2840	93.8485	96.0983	96.0141	94.7985	92.4878	97.2454	93.6007	92.2745	96.3723	92.6875	95.2208	88.9748	92.4284	87.7943	86.3470	88.5752	85.9912	89.9463	84.1163	95.4790	86.2499	91.8474	90.8270	90.9352	96.4394	89.4634	91.2871	91.7632	93.3606	93.0124	98.1270	93.6573	93.5795	91.1684	94.8140	87.2294	93.9802	89.9920	87.2189	87.7551	94.5777	89.9017	91.6552	93.6893	90.4651	98.4366	98.6755	97.8222	99.1397	97.7371	98.0521	88.8603	97.1642	69.1039	93.3000	88.3145	85.9293	77.4712	81.8460	86.5672	91.9991	68.9299	64.5873	82.3957	0.0000	83.7613	41.8244	55.6626	36.8374	90.0063	50.9886	95.3944	95.4004	82.3286	93.3638	95.4386	76.2951	97.5780	97.8967	99.9948	98.9655	99.2388	97.9188	99.5893	99.6604	98.8627	98.2210	97.2130	98.9793	99.1993	98.9366	98.2300	99.0228	98.6227	99.3076	99.0869	97.8996	98.4233	99.0820	98.7395	98.9480	99.3821	98.7555	99.0432	99.2010	98.7436	99.4464	99.0953	99.4382	99.2738	99.4351	99.2254	99.3301	99.2823	98.1383	99.2126	99.5284	98.9824
123_DCM	98.4972	95.5387	97.0687	97.3842	95.7427	93.7999	96.2512	94.3863	94.9759	97.0212	94.3406	95.7920	89.1334	95.9003	97.2823	97.8054	97.2262	94.3922	96.2227	96.2509	94.9120	96.7103	95.3802	92.1839	95.9327	90.7622	95.4913	95.5623	94.9918	94.8436	88.8292	93.1180	96.8465	93.4154	94.3121	93.4278	89.7945	97.0204	90.6694	91.4482	91.6343	93.3712	93.2748	98.3213	92.5060	94.9687	92.7271	96.8785	91.6301	84.0364	91.2697	92.9490	89.8336	95.7248	91.8705	90.7157	95.9858	91.7418	98.7873	99.2200	98.9976	99.2040	98.1695	98.9109	87.3309	94.1056	94.3451	93.9653	94.8779	95.5535	92.6188	93.8293	86.4442	96.5329	92.6274	53.9342	93.9166	83.7613	0.0000	80.6770	52.9777	80.5813	57.0371	84.0588	88.3028	95.7327	93.1791	87.0432	96.0171	92.9065	96.5387	96.1837	99.9932	98.7866	99.0244	98.8833	99.6422	99.6070	99.0739	99.0748	98.8941	99.1874	99.3921	99.3693	98.6200	99.4064	99.2309	99.4203	98.8869	98.6817	98.9185	99.1600	98.3415	99.0959	99.4590	99.0661	99.2653	99.3568	99.3524	99.0969	98.6435	99.2675	99.0203	99.2039	99.1618	99.2571	99.1838	98.9304	99.0541	99.3476	99.0143
123_SUR	97.3803	94.9882	95.4697	96.2593	96.4846	94.3246	94.8532	95.0507	92.7609	96.6055	91.0423	92.4414	95.5168	92.1238	93.8667	94.7710	96.4486	90.8407	98.0001	91.9400	90.3695	97.2070	90.9308	94.1109	86.9713	91.4143	84.1821	86.0915	88.2560	85.9136	88.9043	83.7141	98.2715	86.0112	90.8397	89.8909	89.4770	96.6567	88.6529	90.4694	90.4271	93.7409	93.7916	97.8594	92.8500	95.0496	91.5540	95.6518	87.9156	93.0894	90.0140	86.5214	88.0079	94.9701	89.2243	90.1161	93.2536	89.8022	98.5269	98.4648	99.0055	99.2887	98.5101	98.7076	88.9235	97.7796	72.0619	92.6916	89.3038	86.2221	76.9176	81.7006	87.4135	94.8460	72.1039	67.8506	86.6517	41.8244	80.6770	0.0000	52.6810	35.5384	88.2080	43.9364	94.9715	96.0019	82.1069	90.8385	95.6039	76.0314	97.5062	97.8938	99.9870	98.7755	99.3677	98.8236	99.6406	99.6852	99.0727	99.1045	98.9925	99.0707	99.1868	99.1902	98.9091	99.2290	98.7231	99.4655	99.1740	98.5673	98.9261	99.1993	98.8512	99.2449	99.4016	99.0757	99.1752	99.2312	99.2647	99.5030	99.2907	99.4830	99.3113	99.5061	99.1440	99.3531	99.1844	98.7874	99.2857	99.6202	98.9913
